,id,name,age,number,position,photo,batch_timestamp
3772,1709,K. Toko Ekambi,31.0,97.0,Attacker,https://media.api-sports.io/football/players/1709.png,2024-05-27 18:30:43.851342
3773,2866,R. Quaison,30.0,99.0,Attacker,https://media.api-sports.io/football/players/2866.png,2024-05-27 18:30:43.851342
3774,21378,R. Gurtner,37.0,1.0,Goalkeeper,https://media.api-sports.io/football/players/21378.png,2024-07-17 18:34:55.292105
3775,7317,A. Barry,23.0,,Defender,https://media.api-sports.io/football/players/7317.png,2024-07-17 18:34:55.292105
3776,560,S. Corchia,33.0,14.0,Defender,https://media.api-sports.io/football/players/560.png,2024-07-17 18:34:55.292105
3777,47545,G. Kakuta,32.0,10.0,Midfielder,https://media.api-sports.io/football/players/47545.png,2024-07-17 18:34:55.292105
3778,18831,A. Carroll,34.0,99.0,Attacker,https://media.api-sports.io/football/players/18831.png,2024-07-17 18:34:55.292105
3779,85558,L. Mafouta,29.0,9.0,Attacker,https://media.api-sports.io/football/players/85558.png,2024-07-17 18:34:55.292105
3780,3334,Y. Koné,28.0,99.0,Defender,https://media.api-sports.io/football/players/3334.png,2024-07-17 18:34:57.073554
3781,31064,D. Oberlin,26.0,14.0,Attacker,https://media-2.api-sports.io/football/players/31064.png,2023-07-11 18:30:12.074122
3782,22159,Y. Clémentia,26.0,16.0,Goalkeeper,https://media.api-sports.io/football/players/22159.png,2024-07-17 18:34:58.892524
3783,21137,A. Mandréa,27.0,1.0,Goalkeeper,https://media.api-sports.io/football/players/21137.png,2024-07-17 18:34:58.892524
3784,128992,D. Meddah,21.0,27.0,Defender,https://media.api-sports.io/football/players/128992.png,2024-07-17 18:34:58.892524
3785,21144,R. Thomas,35.0,29.0,Defender,https://media.api-sports.io/football/players/21144.png,2024-07-17 18:34:58.892524
3786,25643,J. Drmić,31.0,18.0,Attacker,https://media-4.api-sports.io/football/players/25643.png,2023-12-17 18:35:52.787118
3787,712,Lucas Ribeiro,24.0,14.0,Defender,https://media.api-sports.io/football/players/712.png,2024-07-17 18:30:45.394041
3788,31775,M. Adamonis,26.0,31.0,Goalkeeper,https://media-3.api-sports.io/football/players/31775.png,2023-09-02 18:30:12.246264
3789,305803,Kaiky,19.0,15.0,Defender,https://media.api-sports.io/football/players/305803.png,2024-06-02 18:30:47.896164
3790,30999,S. Mráz,26.0,,Attacker,https://media.api-sports.io/football/players/30999.png,2024-07-12 18:37:21.905381
3791,8678,A. Lusamba,26.0,66.0,Midfielder,https://media.api-sports.io/football/players/8678.png,2024-05-26 18:31:01.822853
3792,1495,A. Diaby,32.0,21.0,Attacker,https://media.api-sports.io/football/players/1495.png,2024-05-26 18:31:01.822853
3793,415,W. McKennie,25.0,8.0,Midfielder,https://media.api-sports.io/football/players/415.png,2024-07-02 18:30:38.059944
3794,1138,T. Weah,23.0,21.0,Midfielder,https://media.api-sports.io/football/players/1138.png,2024-07-02 18:30:38.059944
3795,21705,R. Amalfitano,34.0,17.0,Midfielder,https://media-1.api-sports.io/football/players/21705.png,2023-08-08 10:30:27.921814
3796,21445,Sami Ben Amar,25.0,,Attacker,https://media-3.api-sports.io/football/players/21445.png,2023-02-04 18:30:48.030501
3797,30492,L. Gemello,23.0,1.0,Goalkeeper,https://media.api-sports.io/football/players/30492.png,2024-05-26 18:31:03.975525
3798,428228,M. Brezzo,18.0,22.0,Goalkeeper,https://media.api-sports.io/football/players/428228.png,2024-05-26 18:31:03.975525
3799,20551,M. Autret,32.0,23.0,Midfielder,https://media.api-sports.io/football/players/20551.png,2024-07-17 18:34:58.892524
3800,22178,M. Le Bihan,33.0,11.0,Attacker,https://media.api-sports.io/football/players/22178.png,2024-07-17 18:34:58.892524
3801,21506,Alexandre Mendy,29.0,19.0,Attacker,https://media.api-sports.io/football/players/21506.png,2024-07-17 18:34:58.892524
3802,20618,T. Bartouche,26.0,1.0,Goalkeeper,https://media.api-sports.io/football/players/20618.png,2024-07-17 18:35:00.672113
3803,22249,A. Ndour,30.0,12.0,Defender,https://media.api-sports.io/football/players/22249.png,2024-07-17 18:35:00.672113
3804,20770,A. Sissoko,26.0,,Defender,https://media.api-sports.io/football/players/20770.png,2024-07-17 18:35:00.672113
3805,20777,J. Iglesias,35.0,19.0,Midfielder,https://media.api-sports.io/football/players/20777.png,2024-07-17 18:35:00.672113
3806,22150,K. Sidibé,24.0,8.0,Midfielder,https://media.api-sports.io/football/players/22150.png,2024-07-17 18:35:00.672113
3807,193705,J. Siwe,22.0,17.0,Attacker,https://media.api-sports.io/football/players/193705.png,2024-07-17 18:35:00.672113
3808,40384,R. Majecki,24.0,1.0,Goalkeeper,https://media.api-sports.io/football/players/40384.png,2024-07-17 18:35:02.539761
3809,7313,P. Köhn,25.0,16.0,Goalkeeper,https://media.api-sports.io/football/players/7313.png,2024-07-17 18:35:02.539761
3810,274296,Y. Lienard,20.0,50.0,Goalkeeper,https://media.api-sports.io/football/players/274296.png,2024-07-17 18:35:02.539761
3811,291649,Vanderson,22.0,2.0,Defender,https://media.api-sports.io/football/players/291649.png,2024-07-17 18:35:02.539761
3812,2553,G. Maripán,29.0,3.0,Defender,https://media.api-sports.io/football/players/2553.png,2024-07-17 18:35:02.539761
3813,261,T. Kehrer,27.0,5.0,Defender,https://media.api-sports.io/football/players/261.png,2024-07-17 18:35:02.539761
3814,10316,Caio Henrique,26.0,12.0,Defender,https://media.api-sports.io/football/players/10316.png,2024-07-17 18:35:02.539761
3815,158121,I. Jakobs,24.0,14.0,Defender,https://media.api-sports.io/football/players/158121.png,2024-07-17 18:35:02.539761
3816,333137,K. Ouattara,19.0,20.0,Defender,https://media.api-sports.io/football/players/333137.png,2024-07-17 18:35:02.539761
3817,24819,U. Hünemeier,37.0,2.0,Defender,https://media-1.api-sports.io/football/players/24819.png,2023-07-03 18:30:11.139928
3818,162070,C. Türkmen,21.0,6.0,Midfielder,https://media.api-sports.io/football/players/162070.png,2024-05-26 18:31:03.742012
3819,30456,R. Saponara,32.0,17.0,Midfielder,https://media.api-sports.io/football/players/30456.png,2024-05-26 18:31:03.742012
3820,1355,T. Ciğerci,31.0,30.0,Midfielder,https://media.api-sports.io/football/players/1355.png,2024-05-26 18:31:03.742012
3821,47480,M. Salisu,24.0,22.0,Defender,https://media.api-sports.io/football/players/47480.png,2024-07-17 18:35:02.539761
3822,163039,C. Matsima,21.0,34.0,Defender,https://media.api-sports.io/football/players/163039.png,2024-07-17 18:35:02.539761
3823,30504,W. Singo,23.0,99.0,Defender,https://media.api-sports.io/football/players/30504.png,2024-07-17 18:35:02.539761
3824,7754,M. Camara,23.0,4.0,Midfielder,https://media.api-sports.io/football/players/7754.png,2024-07-17 18:35:02.539761
3825,2810,D. Zakaria,27.0,6.0,Midfielder,https://media.api-sports.io/football/players/2810.png,2024-07-17 18:35:02.539761
3826,343320,E. Ben Seghir,18.0,7.0,Midfielder,https://media.api-sports.io/football/players/343320.png,2024-07-17 18:35:02.539761
3827,162991,E. Matazo,21.0,8.0,Midfielder,https://media.api-sports.io/football/players/162991.png,2024-07-17 18:35:02.539761
3828,195838,P. Passador,18.0,65.0,Goalkeeper,https://media.api-sports.io/football/players/195838.png,2024-05-26 18:31:03.975525
3829,42796,M. Popa,23.0,71.0,Goalkeeper,https://media.api-sports.io/football/players/42796.png,2024-05-26 18:31:03.975525
3830,535,P. Schuurs,24.0,3.0,Defender,https://media.api-sports.io/football/players/535.png,2024-05-26 18:31:03.975525
3831,18799,A. Masina,29.0,5.0,Defender,https://media.api-sports.io/football/players/18799.png,2024-05-26 18:31:03.975525
3832,268728,S. Sazonov,21.0,15.0,Defender,https://media.api-sports.io/football/players/268728.png,2024-05-26 18:31:03.975525
3833,25353,V. Lazaro,27.0,20.0,Defender,https://media.api-sports.io/football/players/25353.png,2024-05-26 18:31:03.975525
3834,342005,Alessandro Dellavalle,19.0,25.0,Defender,https://media.api-sports.io/football/players/342005.png,2024-05-26 18:31:03.975525
3835,30499,K. Djidji,31.0,26.0,Defender,https://media.api-sports.io/football/players/30499.png,2024-05-26 18:31:03.975525
3836,80166,Thiago Galhardo,34.0,33.0,Attacker,https://media.api-sports.io/football/players/80166.png,2024-07-17 18:30:45.394041
3837,336656,Vimoj Muntu Wa Mungu,18.0,47.0,Defender,https://media.api-sports.io/football/players/336656.png,2024-05-26 18:31:03.975525
3838,438215,C. Bianay Balcot,19.0,80.0,Defender,https://media.api-sports.io/football/players/438215.png,2024-05-26 18:31:03.975525
3839,345475,J. Antollini,18.0,84.0,Defender,https://media.api-sports.io/football/players/345475.png,2024-05-26 18:31:03.975525
3840,162489,J. Trafford,21.0,,Goalkeeper,https://media.api-sports.io/football/players/162489.png,2024-06-06 20:01:43.990821
3841,396753,Jonathan Silva,19.0,30.0,Midfielder,https://media.api-sports.io/football/players/396753.png,2024-05-26 18:31:03.975525
3842,22174,A. Tamèze,29.0,61.0,Midfielder,https://media.api-sports.io/football/players/22174.png,2024-05-26 18:31:03.975525
3843,343189,G. Gineitis,19.0,66.0,Midfielder,https://media.api-sports.io/football/players/343189.png,2024-05-26 18:31:03.975525
3844,3009,K. Linetty,28.0,77.0,Midfielder,https://media.api-sports.io/football/players/3009.png,2024-05-26 18:31:03.975525
3845,343538,A. Ciammaglichella,18.0,81.0,Midfielder,https://media.api-sports.io/football/players/343538.png,2024-05-26 18:31:03.975525
3846,123,P. Pellegri,22.0,11.0,Attacker,https://media.api-sports.io/football/players/123.png,2024-05-26 18:31:03.975525
3847,383006,A. Njie,18.0,29.0,Attacker,https://media.api-sports.io/football/players/383006.png,2024-05-26 18:31:03.975525
3848,343332,Zannetos Savva,17.0,79.0,Attacker,https://media.api-sports.io/football/players/343332.png,2024-05-26 18:31:03.975525
3849,2495,D. Zapata,32.0,91.0,Attacker,https://media.api-sports.io/football/players/2495.png,2024-05-26 18:31:03.975525
3850,158698,J. Quansah,20.0,,Defender,https://media.api-sports.io/football/players/158698.png,2024-06-06 20:01:43.990821
3851,293,C. Jones,22.0,,Midfielder,https://media.api-sports.io/football/players/293.png,2024-06-06 20:01:43.990821
3852,109,A. Golovin,27.0,17.0,Midfielder,https://media.api-sports.io/football/players/109.png,2024-07-17 18:35:02.539761
3853,1101,T. Minamino,28.0,18.0,Midfielder,https://media.api-sports.io/football/players/1101.png,2024-07-17 18:35:02.539761
3854,22254,Y. Fofana,24.0,19.0,Midfielder,https://media.api-sports.io/football/players/22254.png,2024-07-17 18:35:02.539761
3855,274300,M. Akliouche,21.0,21.0,Midfielder,https://media.api-sports.io/football/players/274300.png,2024-07-17 18:35:02.539761
3856,81,K. Diatta,24.0,27.0,Midfielder,https://media.api-sports.io/football/players/81.png,2024-07-17 18:35:02.539761
3857,374361,E. Diop,19.0,37.0,Midfielder,https://media.api-sports.io/football/players/374361.png,2024-07-17 18:35:02.539761
3858,326176,S. Magassa,20.0,88.0,Midfielder,https://media.api-sports.io/football/players/326176.png,2024-07-17 18:35:02.539761
3859,325594,F. Lemaréchal,20.0,29.0,Midfielder,https://media.api-sports.io/football/players/325594.png,2024-07-17 18:35:02.539761
3860,36907,M. Boadu,22.0,9.0,Attacker,https://media.api-sports.io/football/players/36907.png,2024-07-17 18:35:02.539761
3861,138835,F. Balogun,22.0,29.0,Attacker,https://media.api-sports.io/football/players/138835.png,2024-07-17 18:35:02.539761
3862,421,B. Embolo,26.0,36.0,Attacker,https://media.api-sports.io/football/players/421.png,2024-07-17 18:35:02.539761
3863,21426,L. Dias,24.0,16.0,Goalkeeper,https://media.api-sports.io/football/players/21426.png,2024-07-17 18:35:04.332077
3864,202342,K. Hvalič,21.0,13.0,Goalkeeper,https://media.api-sports.io/football/players/202342.png,2024-02-03 18:39:23.487281
3865,634,David Silva,37.0,21.0,Midfielder,https://media-3.api-sports.io/football/players/634.png,2023-08-07 18:30:12.276490
3866,21416,R. Labonne,26.0,17.0,Defender,https://media.api-sports.io/football/players/21416.png,2024-07-17 18:35:04.332077
3867,22161,P. Burner,27.0,25.0,Defender,https://media.api-sports.io/football/players/22161.png,2024-07-17 18:35:04.332077
3868,125679,P. Wade,23.0,7.0,Attacker,https://media.api-sports.io/football/players/125679.png,2024-07-17 18:35:04.332077
3869,209929,M. Doucouré,23.0,10.0,Attacker,https://media.api-sports.io/football/players/209929.png,2024-07-17 18:35:04.332077
3870,21136,L. Butelle,40.0,,Goalkeeper,https://media.api-sports.io/football/players/21136.png,2024-07-17 18:35:06.372284
3871,20566,Y. Diouf,24.0,94.0,Goalkeeper,https://media.api-sports.io/football/players/20566.png,2024-07-17 18:35:06.372284
3872,21080,A. Olliero,27.0,96.0,Goalkeeper,https://media.api-sports.io/football/players/21080.png,2024-07-17 18:35:06.372284
3873,71545,J. Okumu,26.0,2.0,Defender,https://media.api-sports.io/football/players/71545.png,2024-07-17 18:35:06.372284
3874,8553,M. Busi,24.0,4.0,Defender,https://media.api-sports.io/football/players/8553.png,2024-07-17 18:35:06.372284
3875,47530,Sergio Akieme,26.0,18.0,Defender,https://media.api-sports.io/football/players/47530.png,2024-07-17 18:35:06.372284
3876,135068,E. Agbadou,26.0,24.0,Defender,https://media.api-sports.io/football/players/135068.png,2024-07-17 18:35:06.372284
3877,8474,T. De Smet,25.0,25.0,Defender,https://media.api-sports.io/football/players/8474.png,2024-07-17 18:35:06.372284
3878,22000,T. Foket,29.0,32.0,Defender,https://media.api-sports.io/football/players/22000.png,2024-07-17 18:35:06.372284
3879,442929,A. Koné,19.0,33.0,Defender,https://media.api-sports.io/football/players/442929.png,2024-07-17 18:35:06.372284
3880,46656,Oier,37.0,6.0,Defender,https://media-2.api-sports.io/football/players/46656.png,2023-03-16 18:30:48.426228
3881,327692,T. Koudou,19.0,45.0,Defender,https://media.api-sports.io/football/players/327692.png,2024-07-17 18:35:06.372284
3882,377313,F. Fall,19.0,46.0,Defender,https://media.api-sports.io/football/players/377313.png,2024-07-17 18:35:06.372284
3883,395814,A. Tchaptchet,17.0,53.0,Defender,https://media.api-sports.io/football/players/395814.png,2024-07-17 18:35:06.372284
3884,389322,N. Sangui,17.0,55.0,Defender,https://media.api-sports.io/football/players/389322.png,2024-07-17 18:35:06.372284
3885,21704,M. Abeid,31.0,19.0,Midfielder,https://media.api-sports.io/football/players/21704.png,2024-05-26 18:31:05.716539
3886,362284,K. Prouchet,18.0,56.0,Defender,https://media.api-sports.io/football/players/362284.png,2024-07-17 18:35:06.372284
3887,326068,K. Doumbia,20.0,3.0,Midfielder,https://media.api-sports.io/football/players/326068.png,2024-07-17 18:35:06.372284
3888,343351,V. Atangana Edoa,18.0,6.0,Midfielder,https://media.api-sports.io/football/players/343351.png,2024-07-17 18:35:06.372284
3889,314231,A. Richardson,21.0,8.0,Midfielder,https://media.api-sports.io/football/players/314231.png,2024-07-17 18:35:06.372284
3890,336573,E. İlkhan,19.0,26.0,Midfielder,https://media.api-sports.io/football/players/336573.png,2024-05-26 18:31:05.716539
3891,8966,T. Teuma,30.0,10.0,Midfielder,https://media.api-sports.io/football/players/8966.png,2024-07-17 18:35:06.372284
3892,145476,R. Khadra,22.0,14.0,Midfielder,https://media.api-sports.io/football/players/145476.png,2024-07-17 18:35:06.372284
3893,3080,M. Munetsi,27.0,15.0,Midfielder,https://media.api-sports.io/football/players/3080.png,2024-07-17 18:35:06.372284
3894,407,B. Stambouli,33.0,26.0,Midfielder,https://media.api-sports.io/football/players/407.png,2024-07-17 18:35:06.372284
3895,330322,S. Koeberlé,19.0,48.0,Midfielder,https://media.api-sports.io/football/players/330322.png,2024-07-17 18:35:06.372284
3896,384489,Y. Fofana,19.0,71.0,Midfielder,https://media.api-sports.io/football/players/384489.png,2024-07-17 18:35:06.372284
3897,437482,A. Koné,19.0,72.0,Midfielder,https://media.api-sports.io/football/players/437482.png,2024-07-17 18:35:06.372284
3898,278408,M. Adeline,20.0,,Midfielder,https://media.api-sports.io/football/players/278408.png,2024-07-17 18:35:06.372284
3899,1942,J. Ito,30.0,7.0,Attacker,https://media.api-sports.io/football/players/1942.png,2024-07-17 18:35:06.372284
3900,1300,M. Daramy,21.0,9.0,Attacker,https://media.api-sports.io/football/players/1300.png,2024-07-17 18:35:06.372284
3901,352990,A. Salama,23.0,11.0,Attacker,https://media.api-sports.io/football/players/352990.png,2024-07-17 18:35:06.372284
3902,33321,Keito Nakamura,23.0,17.0,Attacker,https://media.api-sports.io/football/players/33321.png,2024-07-17 18:35:06.372284
3903,334429,O. Diakité,20.0,22.0,Attacker,https://media.api-sports.io/football/players/334429.png,2024-07-17 18:35:06.372284
3904,369059,A. Bojang,19.0,27.0,Attacker,https://media.api-sports.io/football/players/369059.png,2024-07-17 18:35:06.372284
3905,198352,M. Touré,19.0,,Attacker,https://media.api-sports.io/football/players/198352.png,2024-07-17 18:35:06.372284
3906,392655,C. Mbondi,19.0,66.0,Attacker,https://media.api-sports.io/football/players/392655.png,2024-07-17 18:35:06.372284
3907,386481,M. Diakhon,18.0,67.0,Attacker,https://media.api-sports.io/football/players/386481.png,2024-07-17 18:35:06.372284
3908,394934,Ikechukwu Orazi,16.0,73.0,Attacker,https://media.api-sports.io/football/players/394934.png,2024-07-17 18:35:06.372284
3909,20706,G. Gallon,30.0,1.0,Goalkeeper,https://media.api-sports.io/football/players/20706.png,2024-07-17 18:35:08.172094
3910,1897,S. Mandanda,38.0,30.0,Goalkeeper,https://media.api-sports.io/football/players/1897.png,2024-07-17 18:35:08.172094
3911,22903,G. Lembet,35.0,40.0,Goalkeeper,https://media.api-sports.io/football/players/22903.png,2024-07-17 18:35:08.172094
3912,162267,A. Truffert,22.0,3.0,Defender,https://media.api-sports.io/football/players/162267.png,2024-07-17 18:35:08.172094
3913,2804,T. Klose,35.0,25.0,Defender,https://media.api-sports.io/football/players/2804.png,2023-02-04 18:30:47.970914
3914,20916,C. Wooh,22.0,4.0,Defender,https://media.api-sports.io/football/players/20916.png,2024-07-17 18:35:08.172094
3915,204043,A. Theate,23.0,5.0,Defender,https://media.api-sports.io/football/players/204043.png,2024-07-17 18:35:08.172094
3916,161747,G. Doué,21.0,17.0,Defender,https://media.api-sports.io/football/players/161747.png,2024-07-17 18:35:08.172094
3917,180731,L. Assignon,23.0,22.0,Defender,https://media.api-sports.io/football/players/180731.png,2024-07-17 18:35:08.172094
3918,162265,W. Omari,23.0,23.0,Defender,https://media.api-sports.io/football/players/162265.png,2024-07-17 18:35:08.172094
3919,196187,A. Seidu,23.0,36.0,Defender,https://media.api-sports.io/football/players/196187.png,2024-07-17 18:35:08.172094
3920,390438,M. Jaouab,21.0,38.0,Defender,https://media.api-sports.io/football/players/390438.png,2024-07-17 18:35:08.172094
3921,367636,J. Jacquet,18.0,42.0,Defender,https://media.api-sports.io/football/players/367636.png,2024-07-17 18:35:08.172094
3922,438281,M. Nagida,19.0,43.0,Defender,https://media.api-sports.io/football/players/438281.png,2024-07-17 18:35:08.172094
3923,363226,R. Bamba,19.0,52.0,Defender,https://media.api-sports.io/football/players/363226.png,2024-07-17 18:35:08.172094
3924,37236,A. Matusiwa,25.0,6.0,Midfielder,https://media.api-sports.io/football/players/37236.png,2024-07-17 18:35:08.172094
3925,21153,B. Santamaría,28.0,8.0,Midfielder,https://media.api-sports.io/football/players/21153.png,2024-07-17 18:35:08.172094
3926,21497,L. Blas,26.0,11.0,Midfielder,https://media.api-sports.io/football/players/21497.png,2024-07-17 18:35:08.172094
3927,2206,B. Bourigeaud,29.0,14.0,Midfielder,https://media.api-sports.io/football/players/2206.png,2024-07-17 18:35:08.172094
3928,343027,D. Doué,18.0,33.0,Midfielder,https://media.api-sports.io/football/players/343027.png,2024-07-17 18:35:08.172094
3929,663,M. Terrier,26.0,7.0,Attacker,https://media.api-sports.io/football/players/663.png,2024-07-17 18:35:08.172094
3930,147831,A. Kalimuendo,21.0,9.0,Attacker,https://media.api-sports.io/football/players/147831.png,2024-07-17 18:35:08.172094
3931,85041,A. Gouiri,23.0,10.0,Attacker,https://media.api-sports.io/football/players/85041.png,2024-07-17 18:35:08.172094
3932,375000,I. Salah,22.0,34.0,Attacker,https://media.api-sports.io/football/players/375000.png,2024-07-17 18:35:08.172094
3933,395761,M. Lambourde,17.0,39.0,Attacker,https://media.api-sports.io/football/players/395761.png,2024-07-17 18:35:08.172094
3934,68483,B. Yıldırım,21.0,99.0,Attacker,https://media.api-sports.io/football/players/68483.png,2024-07-17 18:35:08.172094
3935,383036,N. Calabrese,19.0,75.0,Defender,https://media.api-sports.io/football/players/383036.png,2024-05-26 18:31:05.974386
3936,277085,A. Do Marcolino,21.0,,Attacker,https://media.api-sports.io/football/players/277085.png,2024-07-17 18:35:08.172094
3937,47351,Álex Domínguez,25.0,30.0,Goalkeeper,https://media.api-sports.io/football/players/47351.png,2024-07-17 18:35:09.972057
3938,345466,N. PatanÃ¨,19.0,28.0,Midfielder,https://media.api-sports.io/football/players/345466.png,2024-05-26 18:31:05.974386
3939,325346,G. Restes,18.0,50.0,Goalkeeper,https://media.api-sports.io/football/players/325346.png,2024-07-17 18:35:09.972057
3940,278392,C. Cresswell,21.0,,Defender,https://media.api-sports.io/football/players/278392.png,2024-07-17 18:35:09.972057
3941,343350,Y. Aradj,18.0,26.0,Defender,https://media.api-sports.io/football/players/343350.png,2024-07-17 18:35:09.972057
3942,39229,M. Desler,28.0,3.0,Defender,https://media.api-sports.io/football/players/39229.png,2024-07-17 18:35:09.972057
3943,70476,M. Diarra,23.0,23.0,Defender,https://media.api-sports.io/football/players/70476.png,2024-07-17 18:35:09.972057
3944,359100,A. Cissè,17.0,80.0,Attacker,https://media.api-sports.io/football/players/359100.png,2024-05-26 18:31:05.974386
3945,21997,Logan Costa,22.0,6.0,Defender,https://media.api-sports.io/football/players/21997.png,2024-07-17 18:35:09.972057
3946,91488,R. Di Gennaro,30.0,12.0,Goalkeeper,https://media.api-sports.io/football/players/91488.png,2024-05-26 18:31:07.981232
3947,336707,A. Calligaris,18.0,40.0,Goalkeeper,https://media.api-sports.io/football/players/336707.png,2024-05-26 18:31:07.981232
3948,264383,W. Kamanzi,23.0,12.0,Defender,https://media.api-sports.io/football/players/264383.png,2024-07-17 18:35:09.972057
3949,383254,Diego Russo,18.0,74.0,Midfielder,https://media-2.api-sports.io/football/players/383254.png,2023-06-04 18:30:11.044274
3950,383265,Matteo Bassi,19.0,75.0,Midfielder,https://media-2.api-sports.io/football/players/383265.png,2023-06-04 18:30:11.044274
3951,302622,K. Keben,19.0,25.0,Defender,https://media.api-sports.io/football/players/302622.png,2024-07-17 18:35:09.972057
3952,371916,C. Mawissa Elebi,18.0,13.0,Defender,https://media.api-sports.io/football/players/371916.png,2024-07-17 18:35:09.972057
3953,15793,R. Nicolaisen,26.0,2.0,Defender,https://media.api-sports.io/football/players/15793.png,2024-07-17 18:35:09.972057
3954,11421,G. Suazo,26.0,17.0,Defender,https://media.api-sports.io/football/players/11421.png,2024-07-17 18:35:09.972057
3955,366573,N. Wasbauer,19.0,32.0,Defender,https://media.api-sports.io/football/players/366573.png,2024-07-17 18:35:09.972057
3956,50956,C. Cásseres,23.0,24.0,Midfielder,https://media.api-sports.io/football/players/50956.png,2024-07-17 18:35:09.972057
3957,39115,A. Dønnum,25.0,15.0,Midfielder,https://media.api-sports.io/football/players/39115.png,2024-07-17 18:35:09.972057
3958,163076,César Gelabert,23.0,11.0,Midfielder,https://media.api-sports.io/football/players/163076.png,2024-07-17 18:35:09.972057
3959,36928,D. Genreau,24.0,5.0,Midfielder,https://media.api-sports.io/football/players/36928.png,2024-07-17 18:35:09.972057
3960,385351,N. Lahmadi,18.0,34.0,Midfielder,https://media.api-sports.io/football/players/385351.png,2024-07-17 18:35:09.972057
3961,25533,N. Schmidt,25.0,20.0,Midfielder,https://media.api-sports.io/football/players/25533.png,2024-07-17 18:35:09.972057
3962,48491,V. Sierro,28.0,8.0,Midfielder,https://media.api-sports.io/football/players/48491.png,2024-07-17 18:35:09.972057
3963,55319,N. Skyttä,21.0,22.0,Midfielder,https://media.api-sports.io/football/players/55319.png,2024-07-17 18:35:09.972057
3964,366572,E. Zuliani,19.0,,Midfielder,https://media.api-sports.io/football/players/366572.png,2024-07-17 18:35:09.972057
3965,243,Z. Aboukhlal,23.0,7.0,Attacker,https://media.api-sports.io/football/players/243.png,2024-07-17 18:35:09.972057
3966,93016,T. Dallinga,23.0,9.0,Attacker,https://media.api-sports.io/football/players/93016.png,2024-07-17 18:35:09.972057
3967,430816,N. Edjouma,17.0,31.0,Attacker,https://media.api-sports.io/football/players/430816.png,2024-07-17 18:35:09.972057
3968,84128,Y. Gboho,22.0,37.0,Attacker,https://media.api-sports.io/football/players/84128.png,2024-07-17 18:35:09.972057
3969,306532,S. Hamulić,23.0,,Attacker,https://media.api-sports.io/football/players/306532.png,2024-07-17 18:35:09.972057
3970,174724,F. Magri,24.0,19.0,Attacker,https://media.api-sports.io/football/players/174724.png,2024-07-17 18:35:09.972057
3971,334952,R. Messali,20.0,33.0,Attacker,https://media.api-sports.io/football/players/334952.png,2024-07-17 18:35:09.972057
3972,328648,S. Babicka,23.0,80.0,Attacker,https://media.api-sports.io/football/players/328648.png,2024-07-17 18:35:09.972057
3973,20936,B. Leroy,34.0,,Goalkeeper,https://media.api-sports.io/football/players/20936.png,2024-07-17 18:35:11.869195
3974,1142,Y. Mvogo,29.0,38.0,Goalkeeper,https://media.api-sports.io/football/players/1142.png,2024-07-17 18:35:11.869195
3975,128997,D. Youfeigane,23.0,94.0,Goalkeeper,https://media.api-sports.io/football/players/128997.png,2024-07-17 18:35:11.869195
3976,453965,Moussa Cisse,23.0,49.0,Attacker,https://media.api-sports.io/football/players/453965.png,2024-02-06 18:30:41.620871
3977,41595,I. Šaponjić,26.0,9.0,Attacker,https://media-4.api-sports.io/football/players/41595.png,2023-10-14 18:37:56.128564
3978,30503,N. Nkoulou,33.0,63.0,Defender,https://media.api-sports.io/football/players/30503.png,2024-05-26 18:31:07.688851
3979,214310,N. Adjei,21.0,32.0,Defender,https://media.api-sports.io/football/players/214310.png,2024-07-17 18:35:11.869195
3980,3244,M. Gradel,36.0,10.0,Midfielder,https://media.api-sports.io/football/players/3244.png,2024-05-26 18:31:07.688851
3981,25921,A. Maxim,33.0,44.0,Midfielder,https://media.api-sports.io/football/players/25921.png,2024-05-26 18:31:07.688851
3982,20766,J. Laporte,30.0,15.0,Defender,https://media.api-sports.io/football/players/20766.png,2024-07-17 18:35:11.869195
3983,174703,T. Le Bris,21.0,37.0,Defender,https://media.api-sports.io/football/players/174703.png,2024-07-17 18:35:11.869195
3984,623,B. Mendy,28.0,5.0,Defender,https://media.api-sports.io/football/players/623.png,2024-07-17 18:35:11.869195
3985,162236,F. Mendy,22.0,13.0,Defender,https://media.api-sports.io/football/players/162236.png,2024-07-17 18:35:11.869195
3986,174744,L. Mouyokolo,22.0,4.0,Defender,https://media.api-sports.io/football/players/174744.png,2024-07-17 18:35:11.869195
3987,327703,A. Pelon,19.0,33.0,Defender,https://media.api-sports.io/football/players/327703.png,2024-07-17 18:35:11.869195
3988,1031,Igor Silva,27.0,2.0,Defender,https://media.api-sports.io/football/players/1031.png,2024-07-17 18:35:11.869195
3989,193507,D. Sylla,21.0,20.0,Defender,https://media.api-sports.io/football/players/193507.png,2024-07-17 18:35:11.869195
3990,50030,M. Talbi,25.0,3.0,Defender,https://media.api-sports.io/football/players/50030.png,2024-07-17 18:35:11.869195
3991,10238,Carlos Augusto,24.0,30.0,Defender,https://media.api-sports.io/football/players/10238.png,2024-05-26 18:31:07.981232
3992,24953,Y. Bisseck,23.0,31.0,Defender,https://media.api-sports.io/football/players/24953.png,2024-05-26 18:31:07.981232
3993,46660,Javi Martínez,24.0,8.0,Midfielder,https://media.api-sports.io/football/players/46660.png,2024-06-02 18:30:49.897959
